Time_Index,E_z1,E_z2,E_z3,H2_z1,H2_z2,H2_z3
7653,10654,3042,1453,329.817852,1940.247144,730.612989
7654,9940,2839,1355,248.269482,1460.319885,549.998451
7655,9032,2580,1232,147.089097,865.922877,326.19348
7656,8197,2341,1117,83.360556,490.196313,184.540941
7657,7669,2190,1045,56.177766,330.723945,124.436772
7658,7389,2110,1007,41.076216,242.530893,91.213362
7659,7243,2068,987,57.989952,341.597061,128.665206
7660,7254,2072,989,134.705826,793.435437,298.708659
7661,7472,2134,1019,290.251791,1707.985305,643.32603
7662,8199,2341,1118,466.335864,2743.951635,1033.248051
7663,9450,2699,1288,576.87921,3393.922347,1278.195192
7664,10097,2884,1377,661.145859,3889.857249,1464.85035
7665,10220,2919,1393,696.785517,4099.164732,1543.680441
7666,10189,2910,1389,666.582417,3923.080659,1477.233621
7667,10148,2898,1383,662.958045,3901.032396,1469.078784
7668,10022,2862,1367,687.422556,4044.19509,1522.840302
7669,9891,2825,1348,730.310958,4297.599099,1618.282098
7670,9840,2810,1342,758.399841,4462.810056,1680.802515
7671,9760,2787,1331,820.316196,4826.45538,1817.622558
7672,9800,2799,1336,870.755373,5123.955915,1929.676059
7673,10442,2982,1424,846.592893,4980.793221,1875.61251
7674,11013,3146,1501,795.851685,4683.292686,1763.559009
7675,10864,3102,1481,655.40727,3856.93587,1452.467079
7676,10550,3013,1439,481.437414,2832.144687,1066.471461
7677,10198,2912,1390,348.241743,2049.582366,771.991236
7678,9661,2760,1318,262.162908,1542.774348,581.107644
7679,8967,2561,1222,155.545965,914.549868,344.31534
7680,8226,2349,1121,87.891021,517.983165,195.112026
7681,7654,2186,1044,86.380866,508.922235,191.789685
7682,7337,2095,1000,61.010262,359.114859,135.309888
7683,7190,2054,980,59.198076,347.637681,131.081454
7684,7152,2043,975,82.756494,487.780065,183.634848
7685,7232,2065,986,153.733779,904.582845,340.690968
7686,7545,2154,1029,252.497916,1485.388458,559.361412
7687,8047,2299,1097,383.277339,2255.265477,849.311172
7688,8588,2453,1171,520.701444,3062.896371,1153.456389
7689,9077,2592,1237,659.937735,3883.212567,1462.434102
7690,9312,2659,1269,730.91502,4300.317378,1619.490222
7691,9299,2656,1267,754.473438,4440.157731,1672.043616
7692,9181,2622,1252,789.207003,4643.122563,1748.457459
7693,9000,2570,1227,838.438056,4933.978416,1858.094712
7694,8811,2516,1202,875.285838,5149.62855,1939.341051
7695,8691,2482,1185,918.17424,5402.730528,2034.480816
7696,8794,2512,1199,942.034689,5542.570881,2087.336241
7697,9530,2721,1299,895.219884,5266.816578,1983.437577
7698,10269,2933,1400,809.745111,4763.934963,1794.06414
7699,10163,2902,1386,672.925068,3958.720317,1490.825016
7700,9887,2824,1348,523.117692,3077.997921,1159.194978
7701,9591,2739,1308,399.284982,2348.593056,884.346768
7702,9155,2614,1248,311.695992,1833.32817,690.442866
7703,8609,2459,1173,217.46232,1280.007378,482.041476
7704,7998,2284,1090,140.746446,827.866971,311.695992
7705,7508,2144,1024,86.984928,512.244576,192.997809
7706,7225,2063,985,112.053501,659.031642,248.269482
7707,7088,2024,966,41.076216,241.322769,90.911331
7708,7040,2010,959,64.030572,376.934688,141.95457
7709,7101,2028,968,119.604276,704.034261,265.183218
7710,7334,2094,999,196.32015,1155.268575,434.92464
7711,7705,2200,1050,299.916783,1764.465102,664.4682
7712,8157,2329,1112,424.655586,2497.79637,940.826565
7713,8671,2476,1182,554.830947,3264.95511,1229.568201
7714,8939,2553,1219,714.001284,4201.553241,1582.340409
7715,9005,2572,1227,815.785731,4799.574621,1807.353504
7716,8996,2569,1226,836.62587,4923.709362,1854.168309
7717,8922,2548,1216,833.001498,4901.057037,1845.711441
7718,8825,2520,1203,807.932925,4754.269971,1790.439768
7719,8781,2508,1197,790.717158,4652.787555,1752.081831
7720,8986,2566,1225,756.285624,4449.822723,1675.667988
7721,9858,2815,1344,719.739873,4235.380713,1595.025711
7722,10631,3036,1449,645.138216,3795.321546,1429.210692
7723,10584,3022,1443,554.830947,3264.95511,1229.568201
7724,10304,2943,1405,443.683539,2610.755964,983.110905
7725,9937,2838,1355,353.678301,2080.389528,783.468414
7726,9289,2653,1267,274.84821,1617.980067,609.196527
7727,8529,2436,1163,198.132336,1166.443722,439.455105
7728,7851,2242,1070,135.007857,794.34153,299.01069
7729,7406,2115,1010,48.929022,287.231481,108.127098
7730,7185,2052,979,36.847782,216.556227,81.54837
7731,7112,2031,969,52.855425,310.789899,117.188028
7732,7156,2044,975,120.8124,711.283005,267.901497
7733,7427,2121,1012,248.873544,1464.85035,551.810637
7734,8204,2343,1119,405.023571,2383.628652,897.636132
7735,9547,2726,1302,507.110049,2984.06628,1123.857351
7736,10229,2921,1394,581.107644,3419.897013,1287.860184
7737,10337,2952,1409,611.310744,3596.585148,1354.307004
7738,10290,2939,1403,647.252433,3808.61091,1434.345219
7739,10241,2925,1396,767.460771,4515.061419,1700.43453
7740,10140,2896,1383,817.295886,4809.541644,1811.279907
7741,9979,2850,1361,841.458366,4950.892152,1864.437363
7742,9891,2825,1348,825.450723,4856.65848,1828.797705
7743,9786,2795,1334,817.295886,4809.541644,1811.279907
7744,9860,2816,1344,783.468414,4609.295091,1735.772157
7745,10604,3029,1446,743.298291,4373.710911,1646.975043
7746,11377,3249,1551,657.219456,3867.204924,1456.393482
7747,11330,3236,1545,547.280172,3219.65046,1212.352434
7748,11072,3162,1509,417.104811,2454.303906,924.21486
7749,10657,3044,1453,317.13255,1865.343456,702.524106
7750,9929,2836,1353,221.086692,1300.243455,489.592251
7751,9027,2578,1231,136.820043,805.516677,303.239124
7752,8183,2337,1116,80.944308,475.698825,179.104383
7753,7642,2183,1042,75.205719,443.079477,167.023143
7754,7364,2103,1004,54.36558,320.15286,120.510369
7755,7269,2076,991,50.137146,295.386318,111.147408
7756,7291,2082,994,74.299626,437.038857,164.606895
7757,7540,2153,1028,133.799733,787.998879,296.594442
7758,8324,2377,1135,219.576537,1292.69268,486.873972
7759,9601,2742,1309,331.630038,1951.422291,734.841423
7760,10207,2915,1392,453.0465,2665.423575,1003.649013
7761,10284,2937,1402,572.348745,3367.041588,1267.926138
7762,10220,2919,1393,634.869162,3736.425501,1407.162429
7763,10142,2896,1383,654.803208,3853.311498,1451.258955
7764,10032,2865,1368,683.194122,4019.428548,1513.779372
7765,9913,2831,1352,726.988617,4277.967084,1611.033354
7766,9838,2810,1342,759.607965,4468.850676,1682.916732
7767,9742,2782,1328,794.945592,4678.158159,1761.746823
7768,9819,2805,1338,814.879638,4795.044156,1805.843349
7769,10588,3024,1444,775.313577,4561.272162,1717.650297
7770,11242,3211,1533,701.920044,4130.273925,1555.45965
7771,11189,3195,1525,582.617799,3428.655912,1291.182525
7772,10925,3120,1489,450.932283,2653.040304,999.118548
7773,10511,3002,1433,344.31534,2025.117855,762.628275
7774,9860,2816,1344,266.693373,1569.655107,591.074667
7775,8946,2555,1220,187.25922,1101.809088,414.990594
7776,8094,2312,1103,119.302245,701.618013,264.277125
7777,7521,2148,1025,51.043239,299.614752,112.959594
7778,7214,2060,984,37.451844,219.878568,82.756494
7779,7066,2018,963,52.553394,309.581775,116.583966
7780,7049,2013,961,122.322555,719.437842,270.921807
7781,7264,2074,990,263.069001,1548.512937,583.221861
7782,7949,2270,1084,422.8434,2487.829347,936.900162
7783,9109,2601,1242,523.117692,3077.091828,1158.892947
7784,9815,2803,1338,599.531535,3526.815987,1328.030307
7785,10063,2874,1372,631.546821,3716.793486,1399.611654
7786,10162,2902,1385,604.364031,3556.717056,1339.507485
7787,10173,2905,1387,601.04169,3536.78301,1331.95671
7788,10100,2885,1377,623.089953,3666.65634,1380.885732
7789,9938,2839,1355,662.353983,3896.501931,1467.266598
7790,9864,2817,1345,687.724587,4046.309307,1523.746395
7791,9766,2789,1332,743.600322,4376.127159,1647.881136
7792,9736,2780,1328,789.509034,4645.840842,1749.665583
7793,10391,2967,1417,767.460771,4515.967512,1700.736561
7794,11042,3154,1505,721.552059,4246.253829,1598.952114
7795,10895,3111,1485,594.397008,3496.914918,1316.85516
7796,10584,3023,1443,436.434795,2567.565531,967.103262
7797,10163,2903,1386,315.924426,1858.396743,699.805827
7798,9558,2730,1303,237.698397,1398.705561,526.742064
7799,8771,2504,1196,141.048477,829.377126,312.300054
7800,7955,2272,1085,79.736184,469.658205,176.688135
7801,7340,2096,1000,53.157456,312.904116,117.79209
7802,6984,1994,952,38.961999,229.54356,86.380866
7803,6782,1937,924,54.969642,323.475201,121.718493
7804,6711,1917,915,127.759113,751.151097,282.701016
7805,6782,1937,924,274.84821,1617.073974,608.894496
7806,7105,2029,969,441.569322,2597.4666,978.278409
7807,7588,2167,1035,546.072048,3213.005778,1209.936186
7808,8179,2335,1115,625.808232,3682.361952,1386.624321
7809,8835,2523,1205,659.635704,3880.494288,1461.528009
7810,9267,2646,1263,631.24479,3713.773176,1398.40353
7811,9453,2700,1288,627.620418,3692.933037,1390.550724
7812,9451,2699,1288,650.574774,3828.544956,1441.895994
7813,9125,2606,1244,691.348959,4068.35757,1532.203263
7814,8598,2455,1172,717.927687,4224.809628,1591.099308
7815,8129,2322,1108,776.521701,4569.124968,1720.670607
7816,7891,2254,1075,824.54463,4850.919891,1826.683488
7817,8192,2339,1116,801.288243,4715.307972,1775.640249
7818,8543,2439,1165,753.567345,4433.513049,1669.627368
7819,8548,2441,1166,620.371674,3651.252759,1374.845112
7820,8532,2436,1163,455.764779,2680.827156,1009.689633
7821,8492,2425,1157,329.817852,1940.247144,730.612989
7822,8261,2359,1126,248.269482,1460.319885,549.998451
7823,7903,2257,1077,147.089097,865.922877,326.19348
7824,7410,2116,1010,83.360556,490.196313,184.540941
7825,6969,1990,950,56.177766,330.723945,124.436772
7826,6729,1922,918,41.076216,242.530893,91.213362
7827,6640,1897,905,57.989952,341.597061,128.665206
7828,6630,1893,903,134.705826,793.435437,298.708659
7829,6787,1938,925,290.251791,1707.985305,643.32603
7830,7187,2053,979,466.335864,2743.951635,1033.248051
7831,7711,2203,1051,576.87921,3393.922347,1278.195192
7832,8157,2329,1112,661.145859,3889.857249,1464.85035
7833,8591,2454,1171,696.785517,4099.164732,1543.680441
7834,8851,2528,1206,666.582417,3923.080659,1477.233621
7835,8933,2551,1218,662.958045,3901.032396,1469.078784
7836,8892,2539,1212,687.422556,4044.19509,1522.840302
7837,8760,2502,1194,730.310958,4297.599099,1618.282098
7838,8615,2460,1175,758.399841,4462.810056,1680.802515
7839,8537,2438,1164,820.316196,4826.45538,1817.622558
7840,8629,2464,1176,870.755373,5123.955915,1929.676059
7841,9420,2690,1284,846.592893,4980.793221,1875.61251
7842,10016,2860,1366,795.851685,4683.292686,1763.559009
7843,9855,2815,1343,655.40727,3856.93587,1452.467079
7844,9547,2726,1302,481.437414,2832.144687,1066.471461
7845,9193,2625,1253,348.241743,2049.582366,771.991236
7846,8719,2490,1189,262.162908,1542.774348,581.107644
7847,8094,2312,1103,155.545965,914.549868,344.31534
7848,7402,2114,1009,87.891021,517.983165,195.112026
7849,6872,1963,937,86.380866,508.922235,191.789685
7850,6544,1869,892,61.010262,359.114859,135.309888
7851,6377,1821,869,59.198076,347.637681,131.081454
7852,6310,1802,860,82.756494,487.780065,183.634848
7853,6372,1820,868,153.733779,904.582845,340.690968
7854,6634,1894,904,252.497916,1485.388458,559.361412
7855,7101,2028,968,383.277339,2255.265477,849.311172
7856,7634,2180,1040,520.701444,3062.896371,1153.456389
7857,8324,2377,1135,659.937735,3883.212567,1462.434102
7858,8796,2512,1199,730.91502,4300.317378,1619.490222
7859,8958,2559,1222,754.473438,4440.157731,1672.043616
7860,8986,2566,1225,789.207003,4643.122563,1748.457459
7861,8943,2554,1219,838.438056,4933.978416,1858.094712
7862,8836,2524,1205,875.285838,5149.62855,1939.341051
7863,8804,2514,1201,918.17424,5402.730528,2034.480816
7864,8959,2559,1222,942.034689,5542.570881,2087.336241
7865,9774,2791,1332,895.219884,5266.816578,1983.437577
7866,10390,2967,1417,809.745111,4763.934963,1794.06414
7867,10306,2944,1405,672.925068,3958.720317,1490.825016
7868,10063,2874,1372,523.117692,3077.997921,1159.194978
7869,9784,2795,1334,399.284982,2348.593056,884.346768
7870,9359,2673,1276,311.695992,1833.32817,690.442866
7871,8754,2500,1193,217.46232,1280.007378,482.041476
7872,8104,2314,1105,140.746446,827.866971,311.695992
7873,7580,2164,1033,86.984928,512.244576,192.997809
7874,7256,2073,989,112.053501,659.031642,248.269482
7875,7093,2026,967,41.076216,241.322769,90.911331
7876,7037,2009,959,64.030572,376.934688,141.95457
7877,7101,2028,968,119.604276,704.034261,265.183218
7878,7309,2088,996,196.32015,1155.268575,434.92464
7879,7638,2181,1041,299.916783,1764.465102,664.4682
7880,8042,2297,1096,424.655586,2497.79637,940.826565
7881,8689,2481,1185,554.830947,3264.95511,1229.568201
7882,9169,2619,1250,714.001284,4201.553241,1582.340409
7883,9458,2701,1289,815.785731,4799.574621,1807.353504
7884,9602,2742,1309,836.62587,4923.709362,1854.168309
7885,9614,2745,1311,833.001498,4901.057037,1845.711441
7886,9515,2717,1298,807.932925,4754.269971,1790.439768
7887,9508,2715,1297,790.717158,4652.787555,1752.081831
7888,9698,2770,1322,756.285624,4449.822723,1675.667988
7889,10569,3019,1441,719.739873,4235.380713,1595.025711
7890,11230,3207,1531,645.138216,3795.321546,1429.210692
7891,11144,3183,1519,554.830947,3264.95511,1229.568201
7892,10846,3097,1479,443.683539,2610.755964,983.110905
7893,10479,2993,1428,353.678301,2080.389528,783.468414
7894,9701,2770,1322,274.84821,1617.980067,609.196527
7895,8857,2529,1207,198.132336,1166.443722,439.455105
7896,8097,2312,1104,135.007857,794.34153,299.01069
7897,7591,2168,1035,48.929022,287.231481,108.127098
7898,7327,2093,999,36.847782,216.556227,81.54837
7899,7218,2061,984,52.855425,310.789899,117.188028
7900,7223,2063,984,120.8124,711.283005,267.901497
7901,7490,2138,1021,248.873544,1464.85035,551.810637
7902,8250,2356,1125,405.023571,2383.628652,897.636132
7903,9590,2739,1308,507.110049,2984.06628,1123.857351
7904,10268,2932,1400,581.107644,3419.897013,1287.860184
7905,10326,2949,1408,611.310744,3596.585148,1354.307004
7906,10344,2954,1410,647.252433,3808.61091,1434.345219
7907,10330,2950,1408,767.460771,4515.061419,1700.43453
7908,10270,2933,1400,817.295886,4809.541644,1811.279907
7909,10187,2910,1388,841.458366,4950.892152,1864.437363
7910,10113,2888,1378,825.450723,4856.65848,1828.797705
7911,10009,2859,1364,817.295886,4809.541644,1811.279907
7912,10116,2890,1379,783.468414,4609.295091,1735.772157
7913,10950,3127,1493,743.298291,4373.710911,1646.975043
7914,11774,3362,1605,657.219456,3867.204924,1456.393482
7915,11759,3358,1603,547.280172,3219.65046,1212.352434
7916,11508,3286,1569,417.104811,2454.303906,924.21486
7917,11055,3157,1507,317.13255,1865.343456,702.524106
7918,10308,2944,1405,221.086692,1300.243455,489.592251
7919,9326,2664,1272,136.820043,805.516677,303.239124
7920,8445,2412,1151,80.944308,475.698825,179.104383
7921,7899,2256,1077,75.205719,443.079477,167.023143
7922,7613,2174,1038,54.36558,320.15286,120.510369
7923,7477,2135,1020,50.137146,295.386318,111.147408
7924,7470,2134,1018,74.299626,437.038857,164.606895
7925,7699,2199,1050,133.799733,787.998879,296.594442
7926,8428,2407,1149,219.576537,1292.69268,486.873972
7927,9761,2787,1331,331.630038,1951.422291,734.841423
7928,10471,2991,1428,453.0465,2665.423575,1003.649013
7929,10643,3040,1451,572.348745,3367.041588,1267.926138
7930,10719,3061,1461,634.869162,3736.425501,1407.162429
7931,10802,3085,1473,654.803208,3853.311498,1451.258955
7932,10835,3095,1477,683.194122,4019.428548,1513.779372
7933,10820,3090,1475,726.988617,4277.967084,1611.033354
7934,10811,3087,1474,759.607965,4468.850676,1682.916732
7935,10750,3070,1465,794.945592,4678.158159,1761.746823
7936,10888,3110,1484,814.879638,4795.044156,1805.843349
7937,11635,3323,1586,775.313577,4561.272162,1717.650297
7938,12129,3464,1654,701.920044,4130.273925,1555.45965
7939,12036,3437,1641,582.617799,3428.655912,1291.182525
7940,11714,3346,1597,450.932283,2653.040304,999.118548
7941,11207,3201,1528,344.31534,2025.117855,762.628275
7942,10396,2969,1418,266.693373,1569.655107,591.074667
7943,9383,2680,1279,187.25922,1101.809088,414.990594
7944,8476,2420,1156,119.302245,701.618013,264.277125
7945,7885,2252,1075,51.043239,299.614752,112.959594
7946,7571,2162,1032,37.451844,219.878568,82.756494
7947,7443,2125,1014,52.553394,309.581775,116.583966
7948,7441,2125,1014,122.322555,719.437842,270.921807
7949,7675,2192,1046,263.069001,1548.512937,583.221861
7950,8416,2404,1147,422.8434,2487.829347,936.900162
7951,9770,2790,1332,523.117692,3077.091828,1158.892947
7952,10485,2995,1429,599.531535,3526.815987,1328.030307
7953,10564,3017,1440,631.546821,3716.793486,1399.611654
7954,10582,3022,1443,604.364031,3556.717056,1339.507485
7955,10613,3030,1447,601.04169,3536.78301,1331.95671
7956,10530,3007,1435,623.089953,3666.65634,1380.885732
7957,10401,2970,1418,662.353983,3896.501931,1467.266598
7958,10370,2961,1414,687.724587,4046.309307,1523.746395
7959,10343,2954,1410,743.600322,4376.127159,1647.881136
7960,10495,2997,1431,789.509034,4645.840842,1749.665583
7961,11316,3231,1543,767.460771,4515.967512,1700.736561
7962,11972,3420,1632,721.552059,4246.253829,1598.952114
7963,11906,3400,1623,594.397008,3496.914918,1316.85516
7964,11643,3325,1587,436.434795,2567.565531,967.103262
7965,11225,3205,1530,315.924426,1858.396743,699.805827
7966,10509,3001,1433,237.698397,1398.705561,526.742064
7967,9533,2722,1300,141.048477,829.377126,312.300054
7968,8640,2468,1178,79.736184,469.658205,176.688135
7969,8064,2303,1100,53.157456,312.904116,117.79209
7970,7777,2221,1060,38.961999,229.54356,86.380866
7971,7656,2187,1044,54.969642,323.475201,121.718493
7972,7656,2187,1044,127.759113,751.151097,282.701016
7973,7876,2249,1074,274.84821,1617.073974,608.894496
7974,8638,2467,1177,441.569322,2597.4666,978.278409
7975,10000,2856,1363,546.072048,3213.005778,1209.936186
7976,10639,3038,1450,625.808232,3682.361952,1386.624321
7977,10637,3038,1450,659.635704,3880.494288,1461.528009
7978,10562,3016,1440,631.24479,3713.773176,1398.40353
7979,10524,3005,1435,627.620418,3692.933037,1390.550724
7980,10445,2983,1424,650.574774,3828.544956,1441.895994
7981,10288,2938,1403,691.348959,4068.35757,1532.203263
7982,10236,2923,1395,717.927687,4224.809628,1591.099308
7983,10145,2897,1383,776.521701,4569.124968,1720.670607
7984,10265,2931,1399,824.54463,4850.919891,1826.683488
7985,11055,3157,1507,801.288243,4715.307972,1775.640249
7986,11768,3361,1605,753.567345,4433.513049,1669.627368
7987,11814,3374,1611,620.371674,3651.252759,1374.845112
7988,11582,3308,1579,455.764779,2680.827156,1009.689633
7989,11129,3179,1517,329.817852,1940.247144,730.612989
7990,10395,2969,1417,248.269482,1460.319885,549.998451
7991,9403,2685,1282,147.089097,865.922877,326.19348
7992,8491,2424,1157,83.360556,490.196313,184.540941
