BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3
t580,0.0,2708.4754054022847,-0.0,0.0,0.0,0.0,0.0,4408.524594597715,-0.0,-7117.0,2441.5245945977153,0.0,-0.0,0.0,0.0,0.0,0.0,-408.52459459771535,-0.0,-2033.0,4970.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-970.0
t581,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,7346.0,-0.0,-7346.0,2450.5136165514687,2993.4863834485313,-0.0,0.0,0.0,0.0,0.0,-3346.0,-0.0,-2098.0,5001.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1001.0
t582,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,8087.0,-0.0,-8087.0,1932.5743900354912,4463.425609964509,-0.0,0.0,0.0,0.0,0.0,-4087.0,-0.0,-2309.0,5102.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1102.0
t583,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,9490.0,-0.0,-9490.0,2413.550858257734,5786.449141742266,-0.0,0.0,0.0,0.0,0.0,-5490.0,-0.0,-2710.0,5294.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1294.0
t584,0.0,7246.653054605054,-0.0,0.0,0.0,0.0,0.0,3026.346945394945,-0.0,-10273.0,1960.3469453949451,0.0,-0.0,0.0,0.0,0.0,0.0,973.6530546050549,-0.0,-2934.0,5401.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1401.0
t585,7966.761452688654,0.0,-0.0,0.0,0.0,0.0,0.0,2371.2385473113463,-0.0,-10338.0,11899.355454094744,0.0,-3047.3554540947443,0.0,0.0,0.0,0.0,-5900.0,-0.0,-2952.0,0.0,0.0,-2119.7614526886537,0.0,0.0,0.0,0.0,3528.7614526886537,-0.0,-1409.0
t586,14889.000047030278,0.0,-8043.0391631697385,0.0,0.0,0.0,0.0,3550.03911613946,-0.0,-10396.0,7937.03911613946,0.0,-0.0,0.0,0.0,0.0,0.0,-4968.03911613946,-0.0,-2969.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1418.0,-0.0,-1418.0
t587,18539.37087254271,0.0,-8043.0391631697385,0.0,0.0,0.0,0.0,-53.33170937297109,-0.0,-10443.0,29145.28918454527,0.0,-24792.62089391824,0.0,0.0,0.0,0.0,-1370.668290627029,-0.0,-2982.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1424.0,-0.0,-1424.0
t588,19966.036240041092,0.0,-5155.036240041092,0.0,0.0,0.0,0.0,-4395.0,-0.0,-10416.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,2975.0,-0.0,-2975.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1420.0,-0.0,-1420.0
t589,19551.138658676766,0.0,-4888.138658676766,0.0,0.0,0.0,0.0,-4351.0,-0.0,-10312.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,2945.0,-0.0,-2945.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1406.0,-0.0,-1406.0
t590,14623.320016858386,0.0,-1884.612506581976,0.0,0.0,0.0,0.0,-2482.70751027641,-0.0,-10256.0,30724.18999365921,0.0,-26277.89750393562,0.0,0.0,0.0,0.0,-1517.2924897235898,-0.0,-2929.0,0.0,0.0,-2602.0,0.0,0.0,0.0,0.0,4000.0,-0.0,-1398.0
t591,15667.842875205413,0.0,-0.0,0.0,0.0,0.0,0.0,-5529.842875205413,-0.0,-10138.0,25026.054628730206,0.0,-26277.89750393562,0.0,0.0,0.0,0.0,4146.842875205413,-0.0,-2895.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1383.0,-0.0,-1383.0
t592,12647.097326675681,0.0,-6789.199046495236,0.0,0.0,0.0,0.0,4264.101719819555,-0.0,-10122.0,25350.506124013915,0.0,-16559.506124013915,0.0,0.0,0.0,0.0,-5900.0,-0.0,-2891.0,0.0,0.0,-255.8982801804454,0.0,0.0,0.0,0.0,1635.8982801804455,-0.0,-1380.0
t593,6762.102685744868,0.0,-0.0,0.0,0.0,0.0,0.0,3815.897314255132,-0.0,-10578.0,14027.144527321252,0.0,-5748.24721306612,0.0,0.0,0.0,0.0,-5257.897314255132,-0.0,-3021.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1442.0,-0.0,-1442.0
t594,0.0,1673.0,-0.0,0.0,0.0,0.0,0.0,9900.0,-0.0,-11573.0,959.1495054483522,8246.850494551647,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-3306.0,5578.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1578.0
t595,0.0,1740.0,-0.0,0.0,0.0,0.0,0.0,9900.0,-0.0,-11640.0,894.7607494669576,8330.239250533043,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-3325.0,5587.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1587.0
t596,0.0,1475.0,-0.0,0.0,0.0,0.0,0.0,9900.0,-0.0,-11375.0,1353.7397156979114,7795.260284302089,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-3249.0,5551.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1551.0
t597,0.0,1058.0,-0.0,0.0,0.0,0.0,0.0,9900.0,-0.0,-10958.0,609.6645267576883,8420.335473242312,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-3130.0,5494.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1494.0
t598,0.0,8043.0391631697385,-0.0,0.0,0.0,0.0,0.0,2167.9608368302615,-0.0,-10211.0,913.347418603235,170.6134182270266,-0.0,0.0,0.0,0.0,0.0,1832.0391631697385,-0.0,-2916.0,5392.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1392.0
t599,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,9243.0,-0.0,-9243.0,319.18888798650386,7797.210170948954,-0.0,0.0,0.0,0.0,0.0,-5477.399058935458,-0.0,-2639.0,5025.600941064542,0.0,-0.0,0.0,0.0,0.0,0.0,-3765.600941064542,-0.0,-1260.0
t600,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,8385.0,-0.0,-8385.0,412.99408516339037,6366.00591483661,-0.0,0.0,0.0,0.0,0.0,-4385.0,-0.0,-2394.0,5143.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1143.0
t601,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,7825.0,-0.0,-7825.0,452.3138220343333,5607.6861779656665,-0.0,0.0,0.0,0.0,0.0,-3825.0,-0.0,-2235.0,5067.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1067.0
t602,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,7539.0,-0.0,-7539.0,693.3092852185887,4998.690714781411,-0.0,0.0,0.0,0.0,0.0,-3539.0,-0.0,-2153.0,5028.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1028.0
t603,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,7404.0,-0.0,-7404.0,190.5022545605962,5327.497745439404,-0.0,0.0,0.0,0.0,0.0,-3404.0,-0.0,-2114.0,5010.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1010.0
t604,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,7398.0,-0.0,-7398.0,238.60270168426575,5272.397298315735,-0.0,0.0,0.0,0.0,0.0,-3398.0,-0.0,-2113.0,5009.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1009.0
t605,0.0,5354.416466887682,-0.0,0.0,0.0,0.0,0.0,2277.583533112318,-0.0,-7632.0,457.58353311231826,0.0,-0.0,0.0,0.0,0.0,0.0,1722.4164668876817,-0.0,-2180.0,5040.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1040.0
t606,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,8343.0,-0.0,-8343.0,121.97679872529491,6604.023201274705,-0.0,0.0,0.0,0.0,0.0,-4343.0,-0.0,-2383.0,5137.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1137.0
t607,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,9737.0,-0.0,-9737.0,49.086628096480965,8467.91337190352,-0.0,0.0,0.0,0.0,0.0,-5737.0,-0.0,-2780.0,5328.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1328.0
t608,0.0,8043.0391631697385,-0.0,0.0,0.0,0.0,0.0,2438.9608368302615,-0.0,-10482.0,19.910275182375944,1413.0505616478854,-0.0,0.0,0.0,0.0,0.0,1561.0391631697385,-0.0,-2994.0,5429.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1429.0
t609,4523.83941785838,0.0,-0.0,0.0,0.0,0.0,0.0,6008.16058214162,-0.0,-10532.0,8908.0,0.0,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-3008.0,1544.1605821416197,0.0,-0.0,0.0,0.0,0.0,0.0,-108.16058214161967,-0.0,-1436.0
t610,12261.315365056222,0.0,-6229.315365056222,0.0,0.0,0.0,0.0,4468.0,-0.0,-10500.0,25818.077608257958,0.0,-16919.077608257958,0.0,0.0,0.0,0.0,-5900.0,-0.0,-2999.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1432.0,-0.0,-1432.0
t611,19751.30854442271,0.0,-7413.985902203,0.0,0.0,0.0,0.0,-1863.3226422197113,-0.0,-10474.0,28833.574861715908,0.0,-26277.89750393562,0.0,0.0,0.0,0.0,435.32264221971127,-0.0,-2991.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1428.0,-0.0,-1428.0
t612,18797.771997778385,0.0,-8043.0391631697385,0.0,0.0,0.0,0.0,-349.73283460864695,-0.0,-10405.0,27112.369687832044,0.0,-23072.10252244069,0.0,0.0,0.0,0.0,-1068.267165391353,-0.0,-2972.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1418.0,-0.0,-1418.0
t613,17473.01129938704,0.0,-8043.0391631697385,0.0,0.0,0.0,0.0,892.0278637826996,-0.0,-10322.0,24903.263834737005,0.0,-19656.235970954305,0.0,0.0,0.0,0.0,-2299.0278637826996,-0.0,-2948.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1407.0,-0.0,-1407.0
t614,15747.910829503791,0.0,-8043.0391631697385,0.0,0.0,0.0,0.0,2609.128333665947,-0.0,-10314.0,20681.567679895878,0.0,-13721.43934622993,0.0,0.0,0.0,0.0,-4015.128333665947,-0.0,-2945.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1406.0,-0.0,-1406.0
t615,11580.737753520005,0.0,-3195.737753520005,0.0,0.0,0.0,0.0,1900.0,-0.0,-10285.0,18343.710258675666,0.0,-9506.710258675666,0.0,0.0,0.0,0.0,-5900.0,-0.0,-2937.0,0.0,0.0,-2598.0,0.0,0.0,0.0,0.0,4000.0,-0.0,-1402.0
t616,7260.70767387568,0.0,-1383.7076738756796,0.0,0.0,0.0,0.0,4487.0,-0.0,-10364.0,12407.585328273051,0.0,-3547.5853282730513,0.0,0.0,0.0,0.0,-5900.0,-0.0,-2960.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1413.0,-0.0,-1413.0
t617,2485.7460357178393,196.2564374291792,-0.0,0.0,0.0,0.0,0.0,8185.9975268529815,-0.0,-10868.0,5788.433313641137,3215.566686358863,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-3104.0,452.3424183795812,3315.6551084734,-0.0,0.0,0.0,0.0,0.0,-2285.9975268529815,-0.0,-1482.0
t618,0.0,2366.827273099738,-0.0,0.0,0.0,0.0,0.0,9293.172726900262,-0.0,-11660.0,856.5434240543233,8373.456575945676,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-3330.0,1667.517618426862,3315.6551084734,-0.0,0.0,0.0,0.0,0.0,-3393.172726900262,-0.0,-1590.0
t619,0.0,1757.9025733068852,-0.0,0.0,0.0,0.0,0.0,9872.097426693115,-0.0,-11630.0,1490.8556858173492,7730.144314182651,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-3321.0,2678.7877975407437,2878.309629152371,-0.0,0.0,0.0,0.0,0.0,-3972.097426693115,-0.0,-1585.0
t620,0.0,2072.150756392847,-0.0,0.0,0.0,0.0,0.0,9288.849243607154,-0.0,-11361.0,646.0792386168241,8498.920761383175,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-3245.0,4937.849243607153,0.0,-0.0,0.0,0.0,0.0,0.0,-3388.849243607153,-0.0,-1549.0
t621,0.0,1011.0,-0.0,0.0,0.0,0.0,0.0,9900.0,-0.0,-10911.0,811.8429779186179,8204.157022081383,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-3116.0,5488.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1488.0
t622,0.0,8043.0391631697385,-0.0,0.0,0.0,0.0,0.0,2147.9608368302615,-0.0,-10191.0,682.2854861769972,375.6753506532641,-0.0,0.0,0.0,0.0,0.0,1852.0391631697385,-0.0,-2910.0,5389.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1389.0
t623,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,9244.0,-0.0,-9244.0,834.0280926061621,7049.971907393838,-0.0,0.0,0.0,0.0,0.0,-5244.0,-0.0,-2640.0,5260.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1260.0
t624,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,8396.0,-0.0,-8396.0,852.421983994013,5941.578016005987,-0.0,0.0,0.0,0.0,0.0,-4396.0,-0.0,-2398.0,5145.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1145.0
t625,0.0,4230.128695057848,-0.0,0.0,0.0,0.0,0.0,3591.871304942152,-0.0,-7822.0,1825.871304942152,0.0,-0.0,0.0,0.0,0.0,0.0,408.12869505784806,-0.0,-2234.0,5066.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1066.0
t626,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,7494.0,-0.0,-7494.0,2159.453685456285,3474.546314543715,-0.0,0.0,0.0,0.0,0.0,-3494.0,-0.0,-2140.0,5021.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1021.0
t627,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,7343.0,-0.0,-7343.0,2153.7082283284803,3286.2917716715197,-0.0,0.0,0.0,0.0,0.0,-3343.0,-0.0,-2097.0,5001.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1001.0
t628,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,7289.0,-0.0,-7289.0,1881.8348107510135,3489.1651892489863,-0.0,0.0,0.0,0.0,0.0,-3289.0,-0.0,-2082.0,4994.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-994.0
t629,0.0,3999.62486860723,-0.0,0.0,0.0,0.0,0.0,3482.37513139277,-0.0,-7482.0,1619.37513139277,0.0,-0.0,0.0,0.0,0.0,0.0,517.6248686072299,-0.0,-2137.0,5020.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1020.0
t630,0.0,4601.386091201506,-0.0,0.0,0.0,0.0,0.0,3540.613908798494,-0.0,-8142.0,1865.6139087984939,0.0,-0.0,0.0,0.0,0.0,0.0,459.38609120150613,-0.0,-2325.0,5110.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1110.0
t631,0.0,3879.1744735900575,-0.0,0.0,0.0,0.0,0.0,5508.8255264099425,-0.0,-9388.0,2030.739380075854,2159.0861463340884,-0.0,0.0,0.0,0.0,0.0,-1508.8255264099423,-0.0,-2681.0,5280.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1280.0
t632,0.0,333.0,-0.0,0.0,0.0,0.0,0.0,9900.0,-0.0,-10233.0,1547.1814720582204,7274.818527941779,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-2922.0,5395.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1395.0
t633,0.0,594.0,-0.0,0.0,0.0,0.0,0.0,9900.0,-0.0,-10494.0,1466.7802396271832,7430.219760372816,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-2997.0,5431.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1431.0
t634,109.1835740432433,655.8164259567567,-0.0,0.0,0.0,0.0,0.0,9900.0,-0.0,-10665.0,1278.1282871556914,7667.871712844309,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-3046.0,5454.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1454.0
t635,3100.81350282811,0.0,-0.0,0.0,0.0,0.0,0.0,7679.18649717189,-0.0,-10780.0,7860.6220539578035,0.0,-0.0,0.0,0.0,0.0,0.0,-4781.6220539578035,-0.0,-3079.0,4366.564443214086,0.0,-0.0,0.0,0.0,0.0,0.0,-2897.564443214086,-0.0,-1469.0
t636,4818.635067775137,0.0,-0.0,0.0,0.0,0.0,0.0,5998.364932224863,-0.0,-10817.0,6769.621924055039,0.0,-0.0,0.0,0.0,0.0,0.0,-3680.621924055039,-0.0,-3089.0,3791.743008169824,0.0,-0.0,0.0,0.0,0.0,0.0,-2317.743008169824,-0.0,-1474.0
t637,3788.6700193005427,0.0,-0.0,0.0,0.0,0.0,0.0,6954.329980699457,-0.0,-10743.0,8145.230783497655,0.0,-0.0,0.0,0.0,0.0,0.0,-5077.230783497655,-0.0,-3068.0,3341.099197201803,0.0,-0.0,0.0,0.0,0.0,0.0,-1877.0991972018028,-0.0,-1464.0
t638,4643.941349305948,0.0,-0.0,0.0,0.0,0.0,0.0,6013.058650694052,-0.0,-10657.0,13010.68477896464,0.0,-4066.68477896464,0.0,0.0,0.0,0.0,-5900.0,-0.0,-3044.0,1566.0586506940517,0.0,-0.0,0.0,0.0,0.0,0.0,-113.05865069405172,-0.0,-1453.0
t639,4032.513334663786,0.0,-0.0,0.0,0.0,0.0,0.0,6483.486665336214,-0.0,-10516.0,9514.063244617893,0.0,-611.0632446178934,0.0,0.0,0.0,0.0,-5900.0,-0.0,-3003.0,2017.4866653362142,0.0,-0.0,0.0,0.0,0.0,0.0,-583.4866653362142,-0.0,-1434.0
t640,3002.548286189191,1590.9697130489349,-0.0,0.0,0.0,0.0,0.0,5874.482000761875,-0.0,-10468.0,4864.482000761875,0.0,-0.0,0.0,0.0,0.0,0.0,-1874.4820007618741,-0.0,-2990.0,5427.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1427.0
t641,156.49645612864873,731.5035438713512,-0.0,0.0,0.0,0.0,0.0,9900.0,-0.0,-10788.0,229.68476967742683,8751.315230322572,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-3081.0,5471.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1471.0
t642,0.0,1354.0,-0.0,0.0,0.0,0.0,0.0,9900.0,-0.0,-11254.0,1863.4906378398243,7250.509362160175,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-3214.0,5535.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1535.0
t643,0.0,1188.0,-0.0,0.0,0.0,0.0,0.0,9900.0,-0.0,-11088.0,2158.084726786337,6908.915273213663,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-3167.0,5512.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1512.0
t644,0.0,815.0,-0.0,0.0,0.0,0.0,0.0,9900.0,-0.0,-10715.0,2458.762041925898,6501.237958074102,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-3060.0,5461.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1461.0
t645,0.0,412.0,-0.0,0.0,0.0,0.0,0.0,9900.0,-0.0,-10312.0,2585.8420777266624,6259.157922273338,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-2945.0,5406.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1406.0
t646,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,9767.0,-0.0,-9767.0,2586.405694323541,5970.594305676459,-0.0,0.0,0.0,0.0,0.0,-5767.0,-0.0,-2790.0,5332.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1332.0
t647,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,9041.0,-0.0,-9041.0,2586.405694323541,5036.594305676459,-0.0,0.0,0.0,0.0,0.0,-5041.0,-0.0,-2582.0,5232.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1232.0
t648,0.0,4090.594305676459,-0.0,0.0,0.0,0.0,0.0,4214.405694323541,-0.0,-8305.0,2586.405694323541,0.0,-0.0,0.0,0.0,0.0,0.0,-214.40569432354096,-0.0,-2372.0,5132.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1132.0
t649,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,7713.0,-0.0,-7713.0,2586.405694323541,3329.594305676459,-0.0,0.0,0.0,0.0,0.0,-3713.0,-0.0,-2203.0,5051.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1051.0
t650,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,7356.0,-0.0,-7356.0,2586.405694323541,2870.594305676459,-0.0,0.0,0.0,0.0,0.0,-3356.0,-0.0,-2101.0,5003.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1003.0
t651,0.0,2635.594305676459,-0.0,0.0,0.0,0.0,0.0,4538.405694323541,-0.0,-7174.0,2586.405694323541,0.0,-0.0,0.0,0.0,0.0,0.0,-538.405694323541,-0.0,-2048.0,4978.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-978.0
t652,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,7106.0,-0.0,-7106.0,2584.8115062729194,2550.1884937270806,-0.0,0.0,0.0,0.0,0.0,-3106.0,-0.0,-2029.0,4969.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-969.0
t653,0.0,2721.172483126187,-0.0,0.0,0.0,0.0,0.0,4448.827516873813,-0.0,-7170.0,2496.827516873813,0.0,-0.0,0.0,0.0,0.0,0.0,-448.8275168738128,-0.0,-2048.0,4978.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-978.0
t654,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,7470.0,-0.0,-7470.0,2051.695207173754,3552.304792826246,-0.0,0.0,0.0,0.0,0.0,-3470.0,-0.0,-2134.0,5019.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1019.0
t655,0.0,5534.501978805141,-0.0,0.0,0.0,0.0,0.0,2454.4980211948587,-0.0,-7989.0,736.4980211948589,0.0,-0.0,0.0,0.0,0.0,0.0,1545.501978805141,-0.0,-2282.0,5089.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1089.0
t656,0.0,5650.665540910305,-0.0,0.0,0.0,0.0,0.0,2892.334459089695,-0.0,-8543.0,1331.3344590896947,0.0,-0.0,0.0,0.0,0.0,0.0,1107.6655409103053,-0.0,-2439.0,5165.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1165.0
t657,9094.991717802168,0.0,-4620.991717802168,0.0,0.0,0.0,0.0,4655.0,-0.0,-9129.0,8507.0,0.0,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-2607.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1245.0,-0.0,-1245.0
t658,15121.925004989196,0.0,-0.0,0.0,0.0,0.0,0.0,-5617.925004989196,-0.0,-9504.0,9339.38899333476,0.0,-10946.313998323956,0.0,0.0,0.0,0.0,4321.925004989196,-0.0,-2715.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1296.0,-0.0,-1296.0
t659,19376.444940207577,0.0,-5625.444940207577,0.0,0.0,0.0,0.0,-4080.0,-0.0,-9671.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,2762.0,-0.0,-2762.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1318.0,-0.0,-1318.0
t660,18026.20807453947,0.0,-8043.0391631697385,0.0,0.0,0.0,0.0,-405.1689113697321,-0.0,-9578.0,29913.728592565887,0.0,-26277.89750393562,0.0,0.0,0.0,0.0,-900.8310886302679,-0.0,-2735.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1306.0,-0.0,-1306.0
t661,20370.01546400109,0.0,-3792.0154640010915,0.0,0.0,0.0,0.0,-7181.0,-0.0,-9397.0,23061.89750393562,0.0,-26277.89750393562,0.0,0.0,0.0,0.0,5900.0,-0.0,-2684.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1281.0,-0.0,-1281.0
t662,24278.787414749204,0.0,-7979.787414749204,0.0,0.0,0.0,0.0,-7147.0,-0.0,-9152.0,22991.89750393562,0.0,-26277.89750393562,0.0,0.0,0.0,0.0,5900.0,-0.0,-2614.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1247.0,-0.0,-1247.0
t663,22375.353773928662,0.0,-6246.353773928662,0.0,0.0,0.0,0.0,-7127.0,-0.0,-9002.0,0.0,0.0,-3329.0,0.0,0.0,0.0,0.0,5900.0,-0.0,-2571.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1227.0,-0.0,-1227.0
t664,15886.2100232919,0.0,-3082.2100232919,0.0,0.0,0.0,0.0,-3799.0,-0.0,-9005.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,2572.0,-0.0,-2572.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1227.0,-0.0,-1227.0
t665,7096.932312810814,0.0,-0.0,0.0,0.0,0.0,0.0,2338.0676871891856,-0.0,-9435.0,11865.473462482856,0.0,-3271.473462482856,0.0,0.0,0.0,0.0,-5900.0,-0.0,-2694.0,0.0,0.0,-2274.9323128108144,0.0,0.0,0.0,0.0,3561.9323128108144,-0.0,-1287.0
t666,0.0,441.0,-0.0,0.0,0.0,0.0,0.0,9900.0,-0.0,-10341.0,2254.3751080842935,6598.624891915706,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-2953.0,5410.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1410.0
t667,0.0,516.0,-0.0,0.0,0.0,0.0,0.0,9900.0,-0.0,-10416.0,2122.288975433127,6752.711024566874,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-2975.0,5420.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1420.0
