Time_Index,Demand_MW_z1,Demand_MW_z2,Demand_MW_z3,Demand_H2_z1,Demand_H2_z2,Demand_H2_z3
5361,9951,2842,1357,612.2721,3602.973,1356.8643
5362,10741,3067,1464,787.9212,4636.5363,1746.1587
5363,11425,3263,1558,900.2433,5296.4703,1994.4672
5364,11959,3415,1631,923.241,5433.4566,2046.1287
5365,12364,3531,1686,919.2414,5408.4591,2036.7963
5366,12618,3604,1721,891.5775,5246.4753,1975.8024
5367,12858,3672,1753,872.5794,5134.4865,1933.4733
5368,13072,3733,1782,834.5832,4910.5089,1849.1484
5369,13228,3778,1803,794.2539,4673.8659,1760.1573
5370,13260,3787,1808,711.9288,4188.2478,1577.1756
5371,13057,3728,1780,612.2721,3602.973,1356.8643
5372,12766,3646,1741,489.6177,2881.0452,1084.8915
5373,12822,3661,1748,390.2943,2295.7704,864.5802
5374,12217,3489,1666,303.303,1785.4881,672.2661
5375,11179,3192,1525,218.6448,1287.2046,484.9515
5376,10117,2890,1379,148.9851,876.579,329.967
5377,9301,2656,1268,53.9946,316.9683,119.3214
5378,8763,2503,1195,40.6626,238.9761,89.991
5379,8423,2405,1148,58.3275,342.9657,129.3204
5380,8247,2355,1124,133.32,784.9215,295.6371
5381,8316,2375,1134,274.6392,1616.505,608.9391
5382,8758,2501,1194,446.9553,2630.4036,990.5676
5383,9515,2718,1298,559.6107,3293.004,1240.2093
5384,10599,3027,1445,641.2692,3773.9559,1421.1912
5385,11508,3286,1569,674.5992,3968.9364,1494.5172
5386,12270,3504,1673,714.2619,4202.913,1582.8417
5387,12933,3693,1763,846.9153,4982.5017,1876.479
5388,13400,3827,1827,901.9098,5307.4692,1998.8001
5389,13702,3913,1868,928.5738,5463.4536,2057.4609
5390,13977,3992,1906,910.9089,5359.464,2018.1315
5391,14161,4044,1931,901.9098,5307.4692,1998.8001
5392,14240,4067,1942,864.5802,5086.4913,1915.4751
5393,14309,4087,1951,820.2513,4826.5173,1817.4849
5394,14209,4057,1937,725.2608,4267.5732,1607.1726
5395,13768,3932,1878,603.9396,3552.978,1337.8662
5396,13349,3812,1820,460.2873,2708.3958,1019.898
5397,13305,3800,1814,349.965,2058.4608,775.2558
5398,12499,3570,1704,243.9756,1434.8565,540.2793
5399,11273,3220,1537,150.9849,888.9111,334.6332
5400,10098,2884,1377,89.3244,524.9475,197.6469
5401,9228,2635,1258,82.9917,488.9511,184.3149
5402,8653,2471,1180,59.994,353.298,132.9867
5403,8280,2364,1129,55.3278,325.9674,122.6544
5404,8098,2313,1104,81.9918,482.2851,181.6485
5405,8157,2329,1112,147.6519,869.5797,327.3006
5406,8628,2464,1176,242.3091,1426.524,537.2796
5407,9412,2688,1283,365.9634,2153.4513,810.9189
5408,10495,2997,1431,499.95,2941.3725,1107.5559
5409,11344,3240,1547,631.6035,3715.6284,1399.1934
5410,12073,3448,1646,700.5966,4123.2543,1552.8447
5411,12680,3621,1729,722.5944,4252.2414,1601.5065
5412,13090,3738,1785,753.9246,4435.5564,1670.4996
5413,13324,3806,1817,802.2531,4720.8612,1777.8222
5414,13491,3853,1839,838.2495,4931.5068,1857.1476
5415,13537,3866,1846,877.2456,5162.4837,1944.1389
5416,13487,3852,1839,899.2434,5291.4708,1992.8007
5417,13460,3844,1835,855.5811,5033.4966,1895.4771
5418,13310,3802,1815,774.5892,4557.8775,1716.495
5419,12983,3707,1770,642.9357,3783.6216,1424.8575
5420,12775,3648,1741,497.6169,2927.7072,1102.5564
5421,12873,3677,1755,379.962,2234.7765,841.5825
5422,12195,3483,1663,294.3039,1732.1601,652.2681
5423,11095,3169,1513,206.646,1215.8784,457.9542
5424,10017,2861,1366,131.6535,774.2559,291.6375
5425,9264,2645,1263,56.3277,330.6336,124.6542
5426,8769,2504,1196,41.3292,242.6424,91.3242
5427,8464,2417,1154,57.9942,341.6325,128.6538
5428,8336,2381,1136,134.9865,793.9206,298.9701
5429,8434,2409,1150,290.3043,1708.8291,643.6023
5430,8961,2559,1222,466.62,2745.3921,1033.8966
5431,9857,2815,1344,577.2756,3395.6604,1278.8721
5432,10746,3069,1465,661.6005,3891.9441,1465.5201
5433,11306,3229,1541,696.9303,4101.5898,1544.5122
5434,11716,3346,1597,666.9333,3924.9408,1478.1855
5435,12249,3498,1670,663.267,3902.943,1469.853
5436,12779,3650,1742,687.5979,4046.262,1523.8476
5437,13177,3763,1797,730.9269,4299.9033,1619.1714
5438,13545,3868,1847,758.9241,4465.2201,1681.4985
5439,13728,3921,1872,820.5846,4829.1837,1818.4848
5440,13802,3942,1882,871.2462,5126.8206,1930.8069
5441,13741,3924,1873,846.9153,4983.5016,1876.8123
5442,13524,3862,1844,796.2537,4685.8647,1764.4902
5443,13168,3761,1796,655.9344,3858.9474,1453.188
5444,13022,3719,1776,481.6185,2833.3833,1067.2266
5445,12984,3707,1770,348.6318,2050.7949,772.2561
5446,12263,3502,1672,262.3071,1543.5123,581.2752
5447,11138,3181,1519,155.6511,915.2418,344.6322
5448,10030,2865,1368,87.9912,518.2815,194.9805
5449,9170,2619,1250,58.6608,345.2988,129.987
5450,8622,2462,1176,42.9957,253.308,95.3238
5451,8290,2368,1130,60.6606,356.9643,134.3199
5452,8144,2326,1110,140.9859,828.9171,311.9688
5453,8212,2345,1120,303.303,1784.4882,671.9328
5454,8709,2488,1187,487.2846,2866.38,1079.5587
5455,9555,2729,1302,602.6064,3545.6454,1335.1998
5456,10478,2992,1428,690.5976,4063.5936,1530.1803
5457,11231,3208,1531,727.9272,4282.2384,1612.8387
5458,11915,3403,1625,696.597,4098.2568,1543.179
5459,12542,3582,1710,692.5974,4075.2591,1534.5132
5460,13007,3715,1773,717.9282,4224.9108,1591.1742
5461,13307,3801,1814,762.9237,4489.551,1690.8309
5462,13570,3876,1850,792.2541,4662.2004,1755.8244
5463,13718,3917,1870,856.9143,5042.1624,1898.8101
5464,13779,3935,1878,909.909,5353.1313,2015.7984
5465,13802,3942,1882,884.2449,5203.4796,1959.4707
5466,13658,3901,1863,831.5835,4892.5107,1842.4824
5467,13204,3771,1800,684.5982,4029.2637,1517.1816
5468,12794,3654,1744,502.9497,2958.3708,1114.2219
5469,12758,3643,1739,363.9636,2141.1192,806.2527
5470,12019,3432,1639,273.9726,1611.5055,606.9393
5471,10886,3109,1484,162.3171,955.5711,359.964
5472,9742,2782,1328,91.9908,540.9459,203.6463
5473,8905,2544,1214,61.9938,364.9635,137.3196
5474,8347,2384,1138,45.3288,267.6399,100.6566
5475,7998,2284,1090,63.9936,376.9623,141.9858
5476,7822,2234,1066,148.6518,875.5791,329.6337
5477,7877,2250,1074,320.3013,1884.8115,709.929
5478,8298,2370,1131,514.6152,3028.0305,1140.2193
5479,9032,2580,1232,636.603,3745.2921,1410.5256
5480,10023,2863,1367,729.5937,4292.5707,1616.505
5481,10930,3121,1490,768.9231,4523.5476,1703.4963
5482,11698,3341,1595,735.5931,4329.2337,1630.1703
5483,12415,3546,1692,731.5935,4304.9028,1621.1712
5484,12962,3702,1767,758.5908,4462.887,1680.4986
5485,13411,3831,1828,805.9194,4742.5257,1785.8214
5486,13832,3950,1886,836.9163,4924.8408,1854.8145
5487,14093,4025,1921,905.2428,5326.134,2005.7994
5488,14180,4050,1933,960.9039,5654.4345,2129.4537
5489,14170,4047,1932,934.2399,5496.4503,2069.793
5490,13925,3977,1898,878.2455,5168.1498,1946.1387
5491,13400,3827,1827,723.261,4256.241,1602.8397
5492,13094,3739,1785,531.2802,3125.3541,1176.8823
5493,13026,3720,1776,384.2949,2261.7738,851.9148
5494,12323,3520,1681,289.3044,1702.4964,641.2692
5495,11265,3217,1536,171.6495,1009.2324,379.962
5496,10211,2916,1392,96.9903,571.6095,215.3118
5497,9341,2668,1273,95.3238,561.6105,211.6455
5498,8754,2500,1193,67.3266,396.2937,149.3184
5499,8361,2388,1140,65.3268,383.6283,144.6522
5500,8106,2314,1105,91.3242,538.2795,202.6464
5501,8011,2288,1092,169.6497,998.2335,375.9624
5502,8106,2315,1105,278.6388,1639.1694,617.2716
5503,8309,2373,1133,422.9577,2488.7511,937.2396
5504,8809,2516,1201,574.6092,3379.9953,1272.8727
5505,9466,2704,1291,728.2605,4285.2381,1613.8386
5506,9985,2852,1361,806.586,4745.5254,1787.1546
5507,10317,2946,1407,832.5834,4899.8433,1845.1488
5508,10518,3004,1434,870.9129,5123.8209,1929.4737
5509,10550,3013,1439,925.2408,5444.7888,2050.4616
5510,10520,3005,1434,965.9034,5682.765,2140.1193
5511,10480,2993,1428,1013.232,5962.0704,2245.1088
5512,10443,2982,1424,1039.5627,6116.3883,2303.4363
5513,10474,2991,1428,987.9012,5812.0854,2188.7811
5514,10471,2991,1428,893.5773,5257.1409,1979.802
5515,10335,2951,1409,742.5924,4368.5631,1645.1688
5516,10196,2912,1390,577.2756,3396.6603,1279.2054
5517,10317,2946,1407,440.6226,2591.7408,975.9024
5518,9840,2810,1342,343.9656,2023.131,761.9238
5519,9106,2600,1242,239.976,1412.5254,531.9468
5520,8307,2373,1132,155.3178,913.5753,343.9656
5521,7659,2188,1045,95.9904,565.2768,212.9787
5522,7206,2058,982,123.6543,727.2606,273.9726
5523,6894,1969,939,45.3288,266.3067,100.3233
5524,6733,1923,918,70.6596,415.9584,156.651
5525,6663,1903,909,131.9868,776.9223,292.6374
5526,6708,1916,914,216.645,1274.8725,479.952
5527,6779,1936,924,330.9669,1947.1386,733.26
5528,7275,2078,992,468.6198,2756.391,1038.2295
5529,8022,2291,1094,612.2721,3602.973,1356.8643
5530,8686,2480,1184,787.9212,4636.5363,1746.1587
5531,9142,2611,1247,900.2433,5296.4703,1994.4672
5532,9418,2690,1284,923.241,5433.4566,2046.1287
5533,9574,2734,1305,919.2414,5408.4591,2036.7963
5534,9588,2738,1307,891.5775,5246.4753,1975.8024
5535,9596,2740,1308,872.5794,5134.4865,1933.4733
5536,9651,2756,1316,834.5832,4910.5089,1849.1484
5537,9811,2802,1338,794.2539,4673.8659,1760.1573
5538,9928,2835,1353,711.9288,4188.2478,1577.1756
5539,9906,2829,1351,612.2721,3602.973,1356.8643
5540,9953,2843,1357,489.6177,2881.0452,1084.8915
5541,10173,2905,1387,390.2943,2295.7704,864.5802
5542,9682,2765,1320,303.303,1785.4881,672.2661
5543,8890,2539,1212,218.6448,1287.2046,484.9515
5544,8121,2319,1107,148.9851,876.579,329.967
5545,7551,2156,1030,53.9946,316.9683,119.3214
5546,7196,2055,981,40.6626,238.9761,89.991
5547,6987,1995,953,58.3275,342.9657,129.3204
5548,6915,1975,943,133.32,784.9215,295.6371
5549,7055,2015,962,274.6392,1616.505,608.9391
5550,7532,2151,1027,446.9553,2630.4036,990.5676
5551,8326,2378,1135,559.6107,3293.004,1240.2093
5552,9238,2639,1259,641.2692,3773.9559,1421.1912
5553,9968,2847,1359,674.5992,3968.9364,1494.5172
5554,10584,3023,1443,714.2619,4202.913,1582.8417
5555,11101,3170,1514,846.9153,4982.5017,1876.479
5556,11465,3274,1563,901.9098,5307.4692,1998.8001
5557,11684,3337,1593,928.5738,5463.4536,2057.4609
5558,11845,3383,1615,910.9089,5359.464,2018.1315
5559,11878,3392,1620,901.9098,5307.4692,1998.8001
5560,11856,3386,1616,864.5802,5086.4913,1915.4751
5561,11874,3391,1619,820.2513,4826.5173,1817.4849
5562,11835,3380,1614,725.2608,4267.5732,1607.1726
5563,11522,3291,1571,603.9396,3552.978,1337.8662
5564,11361,3245,1549,460.2873,2708.3958,1019.898
5565,11462,3273,1563,349.965,2058.4608,775.2558
5566,10755,3071,1466,243.9756,1434.8565,540.2793
5567,9727,2778,1326,150.9849,888.9111,334.6332
5568,8750,2499,1193,89.3244,524.9475,197.6469
5569,8051,2299,1098,82.9917,488.9511,184.3149
5570,7659,2188,1044,59.994,353.298,132.9867
5571,7406,2115,1010,55.3278,325.9674,122.6544
5572,7306,2086,996,81.9918,482.2851,181.6485
5573,7445,2126,1014,147.6519,869.5797,327.3006
5574,7989,2282,1089,242.3091,1426.524,537.2796
5575,8862,2531,1208,365.9634,2153.4513,810.9189
5576,9775,2792,1332,499.95,2941.3725,1107.5559
5577,10469,2990,1428,631.6035,3715.6284,1399.1934
5578,11051,3156,1507,700.5966,4123.2543,1552.8447
5579,11567,3303,1577,722.5944,4252.2414,1601.5065
5580,11911,3401,1624,753.9246,4435.5564,1670.4996
5581,12144,3468,1656,802.2531,4720.8612,1777.8222
5582,12378,3536,1688,838.2495,4931.5068,1857.1476
5583,12505,3571,1705,877.2456,5162.4837,1944.1389
5584,12545,3583,1711,899.2434,5291.4708,1992.8007
5585,12547,3583,1711,855.5811,5033.4966,1895.4771
5586,12342,3525,1683,774.5892,4557.8775,1716.495
5587,11929,3406,1626,642.9357,3783.6216,1424.8575
5588,11695,3340,1595,497.6169,2927.7072,1102.5564
5589,11749,3356,1602,379.962,2234.7765,841.5825
5590,11022,3148,1503,294.3039,1732.1601,652.2681
5591,9937,2838,1355,206.646,1215.8784,457.9542
5592,8909,2545,1215,131.6535,774.2559,291.6375
5593,8173,2334,1114,56.3277,330.6336,124.6542
5594,7720,2204,1052,41.3292,242.6424,91.3242
5595,7431,2122,1013,57.9942,341.6325,128.6538
5596,7280,2079,993,134.9865,793.9206,298.9701
5597,7365,2103,1004,290.3043,1708.8291,643.6023
5598,7847,2241,1070,466.62,2745.3921,1033.8966
5599,8598,2455,1172,577.2756,3395.6604,1278.8721
5600,9591,2740,1308,661.6005,3891.9441,1465.5201
5601,10349,2955,1411,696.9303,4101.5898,1544.5122
5602,10998,3141,1499,666.9333,3924.9408,1478.1855
5603,11566,3303,1577,663.267,3902.943,1469.853
5604,11972,3419,1632,687.5979,4046.262,1523.8476
5605,12218,3490,1666,730.9269,4299.9033,1619.1714
5606,12483,3565,1701,758.9241,4465.2201,1681.4985
5607,12644,3612,1724,820.5846,4829.1837,1818.4848
5608,12688,3624,1730,871.2462,5126.8206,1930.8069
5609,12716,3631,1734,846.9153,4983.5016,1876.8123
5610,12561,3587,1712,796.2537,4685.8647,1764.4902
5611,12173,3476,1660,655.9344,3858.9474,1453.188
5612,11900,3399,1622,481.6185,2833.3833,1067.2266
5613,11963,3416,1631,348.6318,2050.7949,772.2561
5614,11249,3213,1534,262.3071,1543.5123,581.2752
5615,10154,2900,1384,155.6511,915.2418,344.6322
5616,9124,2606,1244,87.9912,518.2815,194.9805
5617,8372,2391,1141,58.6608,345.2988,129.987
5618,7903,2257,1077,42.9957,253.308,95.3238
5619,7589,2167,1035,60.6606,356.9643,134.3199
5620,7467,2133,1018,140.9859,828.9171,311.9688
5621,7548,2155,1029,303.303,1784.4882,671.9328
5622,8066,2304,1100,487.2846,2866.38,1079.5587
5623,8853,2529,1206,602.6064,3545.6454,1335.1998
5624,9886,2824,1348,690.5976,4063.5936,1530.1803
5625,10738,3067,1464,727.9272,4282.2384,1612.8387
5626,11425,3263,1558,696.597,4098.2568,1543.179
5627,12013,3431,1638,692.5974,4075.2591,1534.5132
5628,12485,3566,1702,717.9282,4224.9108,1591.1742
5629,12852,3671,1752,762.9237,4489.551,1690.8309
5630,13219,3776,1803,792.2541,4662.2004,1755.8244
5631,13393,3825,1826,856.9143,5042.1624,1898.8101
5632,13476,3849,1837,909.909,5353.1313,2015.7984
5633,13499,3856,1841,884.2449,5203.4796,1959.4707
5634,13344,3811,1819,831.5835,4892.5107,1842.4824
5635,12938,3695,1764,684.5982,4029.2637,1517.1816
5636,12645,3612,1724,502.9497,2958.3708,1114.2219
5637,12667,3617,1727,363.9636,2141.1192,806.2527
5638,11923,3405,1625,273.9726,1611.5055,606.9393
5639,10795,3083,1472,162.3171,955.5711,359.964
5640,9707,2772,1323,91.9908,540.9459,203.6463
5641,8924,2549,1216,61.9938,364.9635,137.3196
5642,8391,2396,1144,45.3288,267.6399,100.6566
5643,8047,2298,1097,63.9936,376.9623,141.9858
5644,7863,2246,1072,148.6518,875.5791,329.6337
5645,7926,2264,1080,320.3013,1884.8115,709.929
5646,8389,2396,1144,514.6152,3028.0305,1140.2193
5647,9131,2608,1245,636.603,3745.2921,1410.5256
5648,10105,2886,1378,729.5937,4292.5707,1616.505
5649,10944,3126,1492,768.9231,4523.5476,1703.4963
5650,11657,3329,1590,735.5931,4329.2337,1630.1703
5651,12300,3513,1677,731.5935,4304.9028,1621.1712
5652,12775,3648,1741,758.5908,4462.887,1680.4986
5653,13085,3737,1784,805.9194,4742.5257,1785.8214
5654,13387,3823,1825,836.9163,4924.8408,1854.8145
5655,13514,3860,1843,905.2428,5326.134,2005.7994
5656,13481,3851,1838,960.9039,5654.4345,2129.4537
5657,13421,3833,1830,934.2399,5496.4503,2069.793
5658,13153,3757,1793,878.2455,5168.1498,1946.1387
5659,12657,3615,1726,723.261,4256.241,1602.8397
5660,12393,3540,1690,531.2802,3125.3541,1176.8823
5661,12326,3521,1681,384.2949,2261.7738,851.9148
5662,11637,3323,1586,289.3044,1702.4964,641.2692
5663,10661,3045,1454,171.6495,1009.2324,379.962
5664,9649,2755,1315,96.9903,571.6095,215.3118
5665,8831,2522,1204,95.3238,561.6105,211.6455
5666,8319,2376,1134,67.3266,396.2937,149.3184
5667,7971,2277,1086,65.3268,383.6283,144.6522
5668,7771,2219,1060,91.3242,538.2795,202.6464
5669,7740,2210,1055,169.6497,998.2335,375.9624
5670,7903,2257,1077,278.6388,1639.1694,617.2716
5671,8195,2340,1117,422.9577,2488.7511,937.2396
5672,8851,2528,1206,574.6092,3379.9953,1272.8727
5673,9711,2773,1324,728.2605,4285.2381,1613.8386
5674,10476,2992,1428,806.586,4745.5254,1787.1546
5675,11040,3153,1505,832.5834,4899.8433,1845.1488
5676,11402,3256,1555,870.9129,5123.8209,1929.4737
5677,11628,3321,1585,925.2408,5444.7888,2050.4616
5678,11767,3361,1604,965.9034,5682.765,2140.1193
5679,11836,3381,1614,1013.232,5962.0704,2245.1088
5680,11812,3373,1611,1039.5627,6116.3883,2303.4363
5681,11747,3355,1601,987.9012,5812.0854,2188.7811
5682,11578,3306,1579,893.5773,5257.1409,1979.802
5683,11236,3209,1532,742.5924,4368.5631,1645.1688
5684,11082,3166,1511,577.2756,3396.6603,1279.2054
5685,11053,3157,1507,440.6226,2591.7408,975.9024
5686,10498,2998,1431,343.9656,2023.131,761.9238
5687,9703,2771,1322,239.976,1412.5254,531.9468
5688,8853,2529,1206,155.3178,913.5753,343.9656
5689,8179,2336,1115,95.9904,565.2768,212.9787
5690,7700,2199,1050,123.6543,727.2606,273.9726
5691,7398,2113,1009,45.3288,266.3067,100.3233
5692,7203,2057,982,70.6596,415.9584,156.651
5693,7142,2039,974,131.9868,776.9223,292.6374
5694,7214,2060,984,216.645,1274.8725,479.952
5695,7301,2085,995,330.9669,1947.1386,733.26
5696,7843,2240,1070,468.6198,2756.391,1038.2295
5697,8673,2477,1182,612.2721,3602.973,1356.8643
5698,9447,2698,1288,787.9212,4636.5363,1746.1587
5699,10041,2868,1369,900.2433,5296.4703,1994.4672
5700,10502,3000,1432,923.241,5433.4566,2046.1287
5701,10865,3103,1481,919.2414,5408.4591,2036.7963
5702,11064,3160,1509,891.5775,5246.4753,1975.8024
5703,11245,3212,1533,872.5794,5134.4865,1933.4733
5704,11428,3264,1558,834.5832,4910.5089,1849.1484
5705,11611,3316,1583,794.2539,4673.8659,1760.1573
5706,11704,3342,1595,711.9288,4188.2478,1577.1756
5707,11491,3281,1566,612.2721,3602.973,1356.8643
5708,11357,3244,1549,489.6177,2881.0452,1084.8915
5709,11389,3253,1553,390.2943,2295.7704,864.5802
5710,10685,3051,1457,303.303,1785.4881,672.2661
5711,9703,2771,1322,218.6448,1287.2046,484.9515
5712,8820,2519,1202,148.9851,876.579,329.967
5713,8120,2319,1107,53.9946,316.9683,119.3214
5714,7697,2199,1050,40.6626,238.9761,89.991
5715,7446,2127,1015,58.3275,342.9657,129.3204
5716,7334,2094,999,133.32,784.9215,295.6371
5717,7461,2131,1017,274.6392,1616.505,608.9391
5718,8007,2287,1091,446.9553,2630.4036,990.5676
5719,8846,2527,1206,559.6107,3293.004,1240.2093
5720,9844,2811,1342,641.2692,3773.9559,1421.1912
5721,10678,3050,1456,674.5992,3968.9364,1494.5172
5722,11367,3246,1550,714.2619,4202.913,1582.8417
5723,11966,3417,1631,846.9153,4982.5017,1876.479
5724,12465,3560,1700,901.9098,5307.4692,1998.8001
5725,12840,3667,1751,928.5738,5463.4536,2057.4609
5726,13232,3779,1804,910.9089,5359.464,2018.1315
5727,13424,3834,1830,901.9098,5307.4692,1998.8001
5728,13450,3842,1834,864.5802,5086.4913,1915.4751
5729,13416,3832,1829,820.2513,4826.5173,1817.4849
5730,13242,3782,1806,725.2608,4267.5732,1607.1726
5731,12911,3687,1760,603.9396,3552.978,1337.8662
5732,12922,3691,1762,460.2873,2708.3958,1019.898
5733,12906,3686,1760,349.965,2058.4608,775.2558
5734,12173,3476,1660,243.9756,1434.8565,540.2793
5735,11104,3171,1514,150.9849,888.9111,334.6332
5736,10108,2887,1378,89.3244,524.9475,197.6469
5737,9408,2687,1282,82.9917,488.9511,184.3149
5738,8963,2559,1222,59.994,353.298,132.9867
5739,8697,2484,1186,55.3278,325.9674,122.6544
5740,8595,2454,1171,81.9918,482.2851,181.6485
5741,8748,2499,1192,147.6519,869.5797,327.3006
5742,9399,2684,1282,242.3091,1426.524,537.2796
5743,10515,3003,1434,365.9634,2153.4513,810.9189
5744,11457,3272,1562,499.95,2941.3725,1107.5559
5745,11999,3427,1636,631.6035,3715.6284,1399.1934
5746,12342,3525,1682,700.5966,4123.2543,1552.8447
5747,12680,3621,1729,722.5944,4252.2414,1601.5065
5748,13070,3733,1782,753.9246,4435.5564,1670.4996
5749,13404,3828,1827,802.2531,4720.8612,1777.8222
5750,13783,3937,1879,838.2495,4931.5068,1857.1476
5751,14024,4005,1912,877.2456,5162.4837,1944.1389
5752,14106,4028,1923,899.2434,5291.4708,1992.8007
5753,14132,4036,1927,855.5811,5033.4966,1895.4771
5754,13934,3979,1900,774.5892,4557.8775,1716.495
5755,13389,3824,1826,642.9357,3783.6216,1424.8575
5756,13155,3757,1793,497.6169,2927.7072,1102.5564
5757,12985,3708,1771,379.962,2234.7765,841.5825
5758,12030,3436,1641,294.3039,1732.1601,652.2681
5759,10758,3072,1467,206.646,1215.8784,457.9542
5760,9594,2740,1308,131.6535,774.2559,291.6375
5761,8689,2481,1185,56.3277,330.6336,124.6542
5762,8135,2324,1109,41.3292,242.6424,91.3242
5763,7751,2214,1056,57.9942,341.6325,128.6538
5764,7548,2155,1029,134.9865,793.9206,298.9701
5765,7569,2162,1032,290.3043,1708.8291,643.6023
5766,8077,2307,1101,466.62,2745.3921,1033.8966
5767,8928,2550,1217,577.2756,3395.6604,1278.8721
5768,9764,2789,1331,661.6005,3891.9441,1465.5201
5769,10284,2937,1402,696.9303,4101.5898,1544.5122
5770,10659,3044,1453,666.9333,3924.9408,1478.1855
5771,10971,3133,1496,663.267,3902.943,1469.853
5772,11163,3188,1522,687.5979,4046.262,1523.8476
5773,11293,3226,1540,730.9269,4299.9033,1619.1714
5774,11461,3273,1563,758.9241,4465.2201,1681.4985
5775,11563,3302,1576,820.5846,4829.1837,1818.4848
5776,11628,3321,1585,871.2462,5126.8206,1930.8069
5777,11704,3342,1595,846.9153,4983.5016,1876.8123
5778,11646,3326,1588,796.2537,4685.8647,1764.4902
5779,11319,3233,1543,655.9344,3858.9474,1453.188
5780,11209,3201,1528,481.6185,2833.3833,1067.2266
5781,11142,3182,1519,348.6318,2050.7949,772.2561
5782,10343,2954,1410,262.3071,1543.5123,581.2752
5783,9262,2645,1262,155.6511,915.2418,344.6322
5784,8261,2359,1126,87.9912,518.2815,194.9805
5785,7589,2168,1035,58.6608,345.2988,129.987
5786,7177,2049,979,42.9957,253.308,95.3238
5787,6931,1979,944,60.6606,356.9643,134.3199
5788,6834,1952,932,140.9859,828.9171,311.9688
5789,6949,1984,947,303.303,1784.4882,671.9328
5790,7507,2144,1023,487.2846,2866.38,1079.5587
5791,8437,2409,1151,602.6064,3545.6454,1335.1998
5792,9308,2659,1269,690.5976,4063.5936,1530.1803
5793,9933,2837,1354,727.9272,4282.2384,1612.8387
